char_id,char,alphabet,font_family,font_size,font_face,width
48,0,russian,Verdana,9,italic,8
49,1,russian,Verdana,9,italic,8
50,2,russian,Verdana,9,italic,8
51,3,russian,Verdana,9,italic,8
52,4,russian,Verdana,9,italic,8
53,5,russian,Verdana,9,italic,9
54,6,russian,Verdana,9,italic,8
55,7,russian,Verdana,9,italic,9
56,8,russian,Verdana,9,italic,8
57,9,russian,Verdana,9,italic,8
33,!,russian,Verdana,9,italic,5
34,"""",russian,Verdana,9,italic,7
35,#,russian,Verdana,9,italic,9
36,$,russian,Verdana,9,italic,8
37,%,russian,Verdana,9,italic,13
38,&,russian,Verdana,9,italic,9
39,',russian,Verdana,9,italic,4
40,(,russian,Verdana,9,italic,6
41,),russian,Verdana,9,italic,6
42,*,russian,Verdana,9,italic,8
43,+,russian,Verdana,9,italic,9
44,",",russian,Verdana,9,italic,5
45,-,russian,Verdana,9,italic,5
46,.,russian,Verdana,9,italic,4
47,/,russian,Verdana,9,italic,8
58,:,russian,Verdana,9,italic,5
59,;,russian,Verdana,9,italic,5
60,<,russian,Verdana,9,italic,9
61,=,russian,Verdana,9,italic,9
62,>,russian,Verdana,9,italic,9
63,?,russian,Verdana,9,italic,8
64,@,russian,Verdana,9,italic,12
91,[,russian,Verdana,9,italic,6
92,\,russian,Verdana,9,italic,5
93,],russian,Verdana,9,italic,6
94,^,russian,Verdana,9,italic,9
95,_,russian,Verdana,9,italic,10
96,`,russian,Verdana,9,italic,8
123,{,russian,Verdana,9,italic,8
124,|,russian,Verdana,9,italic,5
125,},russian,Verdana,9,italic,9
126,~,russian,Verdana,9,italic,9
32, ,russian,Verdana,9,italic,4
65,A,basic_latin,Verdana,9,bold+italic,10
66,B,basic_latin,Verdana,9,bold+italic,9
67,C,basic_latin,Verdana,9,bold+italic,10
68,D,basic_latin,Verdana,9,bold+italic,10
69,E,basic_latin,Verdana,9,bold+italic,9
70,F,basic_latin,Verdana,9,bold+italic,9
71,G,basic_latin,Verdana,9,bold+italic,11
72,H,basic_latin,Verdana,9,bold+italic,11
73,I,basic_latin,Verdana,9,bold+italic,9
74,J,basic_latin,Verdana,9,bold+italic,8
75,K,basic_latin,Verdana,9,bold+italic,11
76,L,basic_latin,Verdana,9,bold+italic,8
77,M,basic_latin,Verdana,9,bold+italic,12
78,N,basic_latin,Verdana,9,bold+italic,11
79,O,basic_latin,Verdana,9,bold+italic,10
80,P,basic_latin,Verdana,9,bold+italic,10
81,Q,basic_latin,Verdana,9,bold+italic,10
82,R,basic_latin,Verdana,9,bold+italic,9
83,S,basic_latin,Verdana,9,bold+italic,9
84,T,basic_latin,Verdana,9,bold+italic,10
85,U,basic_latin,Verdana,9,bold+italic,11
86,V,basic_latin,Verdana,9,bold+italic,11
87,W,basic_latin,Verdana,9,bold+italic,15
88,X,basic_latin,Verdana,9,bold+italic,11
89,Y,basic_latin,Verdana,9,bold+italic,11
90,Z,basic_latin,Verdana,9,bold+italic,10
97,a,basic_latin,Verdana,9,bold+italic,8
98,b,basic_latin,Verdana,9,bold+italic,8
99,c,basic_latin,Verdana,9,bold+italic,8
100,d,basic_latin,Verdana,9,bold+italic,9
101,e,basic_latin,Verdana,9,bold+italic,8
102,f,basic_latin,Verdana,9,bold+italic,7
103,g,basic_latin,Verdana,9,bold+italic,8
104,h,basic_latin,Verdana,9,bold+italic,9
105,i,basic_latin,Verdana,9,bold+italic,5
106,j,basic_latin,Verdana,9,bold+italic,8
107,k,basic_latin,Verdana,9,bold+italic,9
108,l,basic_latin,Verdana,9,bold+italic,5
109,m,basic_latin,Verdana,9,bold+italic,14
110,n,basic_latin,Verdana,9,bold+italic,9
111,o,basic_latin,Verdana,9,bold+italic,8
112,p,basic_latin,Verdana,9,bold+italic,9
113,q,basic_latin,Verdana,9,bold+italic,8
114,r,basic_latin,Verdana,9,bold+italic,7
115,s,basic_latin,Verdana,9,bold+italic,7
116,t,basic_latin,Verdana,9,bold+italic,6
117,u,basic_latin,Verdana,9,bold+italic,9
118,v,basic_latin,Verdana,9,bold+italic,10
119,w,basic_latin,Verdana,9,bold+italic,13
120,x,basic_latin,Verdana,9,bold+italic,10
121,y,basic_latin,Verdana,9,bold+italic,9
122,z,basic_latin,Verdana,9,bold+italic,9
48,0,basic_latin,Verdana,9,bold+italic,9
49,1,basic_latin,Verdana,9,bold+italic,9
50,2,basic_latin,Verdana,9,bold+italic,9
51,3,basic_latin,Verdana,9,bold+italic,9
52,4,basic_latin,Verdana,9,bold+italic,9
53,5,basic_latin,Verdana,9,bold+italic,10
54,6,basic_latin,Verdana,9,bold+italic,9
55,7,basic_latin,Verdana,9,bold+italic,10
56,8,basic_latin,Verdana,9,bold+italic,9
57,9,basic_latin,Verdana,9,bold+italic,9
33,!,basic_latin,Verdana,9,bold+italic,5
34,"""",basic_latin,Verdana,9,bold+italic,8
35,#,basic_latin,Verdana,9,bold+italic,10
36,$,basic_latin,Verdana,9,bold+italic,9
37,%,basic_latin,Verdana,9,bold+italic,15
38,&,basic_latin,Verdana,9,bold+italic,10
39,',basic_latin,Verdana,9,bold+italic,5
40,(,basic_latin,Verdana,9,bold+italic,7
41,),basic_latin,Verdana,9,bold+italic,7
42,*,basic_latin,Verdana,9,bold+italic,9
43,+,basic_latin,Verdana,9,bold+italic,10
44,",",basic_latin,Verdana,9,bold+italic,6
45,-,basic_latin,Verdana,9,bold+italic,7
46,.,basic_latin,Verdana,9,bold+italic,4
47,/,basic_latin,Verdana,9,bold+italic,10
58,:,basic_latin,Verdana,9,bold+italic,5
59,;,basic_latin,Verdana,9,bold+italic,6
60,<,basic_latin,Verdana,9,bold+italic,10
61,=,basic_latin,Verdana,9,bold+italic,10
62,>,basic_latin,Verdana,9,bold+italic,10
63,?,basic_latin,Verdana,9,bold+italic,8
64,@,basic_latin,Verdana,9,bold+italic,12
91,[,basic_latin,Verdana,9,bold+italic,7
92,\,basic_latin,Verdana,9,bold+italic,8
93,],basic_latin,Verdana,9,bold+italic,7
94,^,basic_latin,Verdana,9,bold+italic,10
95,_,basic_latin,Verdana,9,bold+italic,11
96,`,basic_latin,Verdana,9,bold+italic,9
123,{,basic_latin,Verdana,9,bold+italic,9
124,|,basic_latin,Verdana,9,bold+italic,7
125,},basic_latin,Verdana,9,bold+italic,9
126,~,basic_latin,Verdana,9,bold+italic,10
32, ,basic_latin,Verdana,9,bold+italic,4
1040,А,russian,Verdana,9,bold+italic,10
1041,Б,russian,Verdana,9,bold+italic,10
1042,В,russian,Verdana,9,bold+italic,9
1043,Г,russian,Verdana,9,bold+italic,9
1044,Д,russian,Verdana,9,bold+italic,11
1045,Е,russian,Verdana,9,bold+italic,9
1046,Ж,russian,Verdana,9,bold+italic,15
1047,З,russian,Verdana,9,bold+italic,9
1048,И,russian,Verdana,9,bold+italic,11
1049,Й,russian,Verdana,9,bold+italic,11
1050,К,russian,Verdana,9,bold+italic,10
1051,Л,russian,Verdana,9,bold+italic,12
1052,М,russian,Verdana,9,bold+italic,12
1053,Н,russian,Verdana,9,bold+italic,11
1054,О,russian,Verdana,9,bold+italic,10
1055,П,russian,Verdana,9,bold+italic,11
1056,Р,russian,Verdana,9,bold+italic,10
1057,С,russian,Verdana,9,bold+italic,10
1058,Т,russian,Verdana,9,bold+italic,10
1059,У,russian,Verdana,9,bold+italic,11
1060,Ф,russian,Verdana,9,bold+italic,12
1061,Х,russian,Verdana,9,bold+italic,11
1062,Ц,russian,Verdana,9,bold+italic,11
1063,Ч,russian,Verdana,9,bold+italic,10
1064,Ш,russian,Verdana,9,bold+italic,15
1065,Щ,russian,Verdana,9,bold+italic,15
1066,Ъ,russian,Verdana,9,bold+italic,11
1067,Ы,russian,Verdana,9,bold+italic,14
1068,Ь,russian,Verdana,9,bold+italic,9
1069,Э,russian,Verdana,9,bold+italic,9
1070,Ю,russian,Verdana,9,bold+italic,14
1071,Я,russian,Verdana,9,bold+italic,11
1072,а,russian,Verdana,9,bold+italic,8
1073,б,russian,Verdana,9,bold+italic,9
1074,в,russian,Verdana,9,bold+italic,9
1075,г,russian,Verdana,9,bold+italic,7
1076,д,russian,Verdana,9,bold+italic,10
1077,е,russian,Verdana,9,bold+italic,8
1078,ж,russian,Verdana,9,bold+italic,14
1079,з,russian,Verdana,9,bold+italic,8
1080,и,russian,Verdana,9,bold+italic,9
1081,й,russian,Verdana,9,bold+italic,9
1082,к,russian,Verdana,9,bold+italic,9
1083,л,russian,Verdana,9,bold+italic,10
1084,м,russian,Verdana,9,bold+italic,10
1085,н,russian,Verdana,9,bold+italic,9
1086,о,russian,Verdana,9,bold+italic,8
1087,п,russian,Verdana,9,bold+italic,9
1088,р,russian,Verdana,9,bold+italic,9
1089,с,russian,Verdana,9,bold+italic,8
1090,т,russian,Verdana,9,bold+italic,8
1091,у,russian,Verdana,9,bold+italic,9
1092,ф,russian,Verdana,9,bold+italic,12
1093,х,russian,Verdana,9,bold+italic,10
1094,ц,russian,Verdana,9,bold+italic,9
1095,ч,russian,Verdana,9,bold+italic,9
1096,ш,russian,Verdana,9,bold+italic,12
1097,щ,russian,Verdana,9,bold+italic,12
1098,ъ,russian,Verdana,9,bold+italic,9
1099,ы,russian,Verdana,9,bold+italic,11
1100,ь,russian,Verdana,9,bold+italic,8
1101,э,russian,Verdana,9,bold+italic,8
1102,ю,russian,Verdana,9,bold+italic,12
1103,я,russian,Verdana,9,bold+italic,10
48,0,russian,Verdana,9,bold+italic,9
49,1,russian,Verdana,9,bold+italic,9
50,2,russian,Verdana,9,bold+italic,9
51,3,russian,Verdana,9,bold+italic,9
52,4,russian,Verdana,9,bold+italic,9
53,5,russian,Verdana,9,bold+italic,10
54,6,russian,Verdana,9,bold+italic,9
55,7,russian,Verdana,9,bold+italic,10
56,8,russian,Verdana,9,bold+italic,9
57,9,russian,Verdana,9,bold+italic,9
33,!,russian,Verdana,9,bold+italic,5
34,"""",russian,Verdana,9,bold+italic,8
35,#,russian,Verdana,9,bold+italic,10
36,$,russian,Verdana,9,bold+italic,9
37,%,russian,Verdana,9,bold+italic,15
38,&,russian,Verdana,9,bold+italic,10
39,',russian,Verdana,9,bold+italic,5
40,(,russian,Verdana,9,bold+italic,7
41,),russian,Verdana,9,bold+italic,7
42,*,russian,Verdana,9,bold+italic,9
43,+,russian,Verdana,9,bold+italic,10
44,",",russian,Verdana,9,bold+italic,6
45,-,russian,Verdana,9,bold+italic,7
46,.,russian,Verdana,9,bold+italic,4
47,/,russian,Verdana,9,bold+italic,10
58,:,russian,Verdana,9,bold+italic,5
59,;,russian,Verdana,9,bold+italic,6
60,<,russian,Verdana,9,bold+italic,10
61,=,russian,Verdana,9,bold+italic,10
62,>,russian,Verdana,9,bold+italic,10
63,?,russian,Verdana,9,bold+italic,8
64,@,russian,Verdana,9,bold+italic,12
91,[,russian,Verdana,9,bold+italic,7
92,\,russian,Verdana,9,bold+italic,8
93,],russian,Verdana,9,bold+italic,7
94,^,russian,Verdana,9,bold+italic,10
95,_,russian,Verdana,9,bold+italic,11
96,`,russian,Verdana,9,bold+italic,9
123,{,russian,Verdana,9,bold+italic,9
124,|,russian,Verdana,9,bold+italic,7
125,},russian,Verdana,9,bold+italic,9
126,~,russian,Verdana,9,bold+italic,10
32, ,russian,Verdana,9,bold+italic,4
65,A,basic_latin,Verdana,11,normal,10
66,B,basic_latin,Verdana,11,normal,10
67,C,basic_latin,Verdana,11,normal,11
68,D,basic_latin,Verdana,11,normal,11
69,E,basic_latin,Verdana,11,normal,9
70,F,basic_latin,Verdana,11,normal,9
71,G,basic_latin,Verdana,11,normal,12
72,H,basic_latin,Verdana,11,normal,11
73,I,basic_latin,Verdana,11,normal,5
74,J,basic_latin,Verdana,11,normal,7
75,K,basic_latin,Verdana,11,normal,10
76,L,basic_latin,Verdana,11,normal,8
77,M,basic_latin,Verdana,11,normal,13
78,N,basic_latin,Verdana,11,normal,11
79,O,basic_latin,Verdana,11,normal,12
80,P,basic_latin,Verdana,11,normal,9
81,Q,basic_latin,Verdana,11,normal,12
82,R,basic_latin,Verdana,11,normal,10
83,S,basic_latin,Verdana,11,normal,10
84,T,basic_latin,Verdana,11,normal,9
85,U,basic_latin,Verdana,11,normal,11
86,V,basic_latin,Verdana,11,normal,10
87,W,basic_latin,Verdana,11,normal,15
88,X,basic_latin,Verdana,11,normal,10
89,Y,basic_latin,Verdana,11,normal,9
90,Z,basic_latin,Verdana,11,normal,10
97,a,basic_latin,Verdana,11,normal,9
98,b,basic_latin,Verdana,11,normal,9
99,c,basic_latin,Verdana,11,normal,8
100,d,basic_latin,Verdana,11,normal,9
101,e,basic_latin,Verdana,11,normal,9
102,f,basic_latin,Verdana,11,normal,5
103,g,basic_latin,Verdana,11,normal,9
104,h,basic_latin,Verdana,11,normal,9
105,i,basic_latin,Verdana,11,normal,3
106,j,basic_latin,Verdana,11,normal,5
107,k,basic_latin,Verdana,11,normal,9
108,l,basic_latin,Verdana,11,normal,3
109,m,basic_latin,Verdana,11,normal,15
110,n,basic_latin,Verdana,11,normal,9
111,o,basic_latin,Verdana,11,normal,10
112,p,basic_latin,Verdana,11,normal,9
113,q,basic_latin,Verdana,11,normal,9
114,r,basic_latin,Verdana,11,normal,6
115,s,basic_latin,Verdana,11,normal,8
116,t,basic_latin,Verdana,11,normal,6
117,u,basic_latin,Verdana,11,normal,9
118,v,basic_latin,Verdana,11,normal,9
119,w,basic_latin,Verdana,11,normal,13
120,x,basic_latin,Verdana,11,normal,9
121,y,basic_latin,Verdana,11,normal,9
122,z,basic_latin,Verdana,11,normal,9
48,0,basic_latin,Verdana,11,normal,10
49,1,basic_latin,Verdana,11,normal,10
50,2,basic_latin,Verdana,11,normal,10
51,3,basic_latin,Verdana,11,normal,10
52,4,basic_latin,Verdana,11,normal,10
53,5,basic_latin,Verdana,11,normal,10
54,6,basic_latin,Verdana,11,normal,10
55,7,basic_latin,Verdana,11,normal,10
56,8,basic_latin,Verdana,11,normal,10
57,9,basic_latin,Verdana,11,normal,10
33,!,basic_latin,Verdana,11,normal,6
34,"""",basic_latin,Verdana,11,normal,7
35,#,basic_latin,Verdana,11,normal,12
36,$,basic_latin,Verdana,11,normal,10
37,%,basic_latin,Verdana,11,normal,16
38,&,basic_latin,Verdana,11,normal,11
39,',basic_latin,Verdana,11,normal,4
40,(,basic_latin,Verdana,11,normal,7
41,),basic_latin,Verdana,11,normal,7
42,*,basic_latin,Verdana,11,normal,10
43,+,basic_latin,Verdana,11,normal,12
44,",",basic_latin,Verdana,11,normal,5
45,-,basic_latin,Verdana,11,normal,7
46,.,basic_latin,Verdana,11,normal,5
47,/,basic_latin,Verdana,11,normal,7
58,:,basic_latin,Verdana,11,normal,7
59,;,basic_latin,Verdana,11,normal,7
60,<,basic_latin,Verdana,11,normal,12
61,=,basic_latin,Verdana,11,normal,12
62,>,basic_latin,Verdana,11,normal,12
63,?,basic_latin,Verdana,11,normal,8
64,@,basic_latin,Verdana,11,normal,15
91,[,basic_latin,Verdana,11,normal,7
92,\,basic_latin,Verdana,11,normal,7
93,],basic_latin,Verdana,11,normal,7
94,^,basic_latin,Verdana,11,normal,12
95,_,basic_latin,Verdana,11,normal,10
96,`,basic_latin,Verdana,11,normal,10
123,{,basic_latin,Verdana,11,normal,10
124,|,basic_latin,Verdana,11,normal,7
125,},basic_latin,Verdana,11,normal,10
126,~,basic_latin,Verdana,11,normal,12
32, ,basic_latin,Verdana,11,normal,5
1040,А,russian,Verdana,11,normal,10
1041,Б,russian,Verdana,11,normal,10
1042,В,russian,Verdana,11,normal,10
1043,Г,russian,Verdana,11,normal,9
1044,Д,russian,Verdana,11,normal,11
1045,Е,russian,Verdana,11,normal,9
1046,Ж,russian,Verdana,11,normal,15
1047,З,russian,Verdana,11,normal,9
1048,И,russian,Verdana,11,normal,11
1049,Й,russian,Verdana,11,normal,11
1050,К,russian,Verdana,11,normal,10
1051,Л,russian,Verdana,11,normal,11
1052,М,russian,Verdana,11,normal,13
1053,Н,russian,Verdana,11,normal,11
1054,О,russian,Verdana,11,normal,12
1055,П,russian,Verdana,11,normal,11
1056,Р,russian,Verdana,11,normal,9
1057,С,russian,Verdana,11,normal,11
1058,Т,russian,Verdana,11,normal,9
1059,У,russian,Verdana,11,normal,10
1060,Ф,russian,Verdana,11,normal,13
1061,Х,russian,Verdana,11,normal,10
1062,Ц,russian,Verdana,11,normal,11
1063,Ч,russian,Verdana,11,normal,11
1064,Ш,russian,Verdana,11,normal,15
1065,Щ,russian,Verdana,11,normal,16
1066,Ъ,russian,Verdana,11,normal,12
1067,Ы,russian,Verdana,11,normal,14
1068,Ь,russian,Verdana,11,normal,10
1069,Э,russian,Verdana,11,normal,11
1070,Ю,russian,Verdana,11,normal,16
1071,Я,russian,Verdana,11,normal,10
1072,а,russian,Verdana,11,normal,9
1073,б,russian,Verdana,11,normal,9
1074,в,russian,Verdana,11,normal,9
1075,г,russian,Verdana,11,normal,7
1076,д,russian,Verdana,11,normal,9
1077,е,russian,Verdana,11,normal,9
1078,ж,russian,Verdana,11,normal,13
1079,з,russian,Verdana,11,normal,8
1080,и,russian,Verdana,11,normal,9
1081,й,russian,Verdana,11,normal,9
1082,к,russian,Verdana,11,normal,9
1083,л,russian,Verdana,11,normal,9
1084,м,russian,Verdana,11,normal,10
1085,н,russian,Verdana,11,normal,9
1086,о,russian,Verdana,11,normal,10
1087,п,russian,Verdana,11,normal,9
1088,р,russian,Verdana,11,normal,9
1089,с,russian,Verdana,11,normal,8
1090,т,russian,Verdana,11,normal,7
1091,у,russian,Verdana,11,normal,9
1092,ф,russian,Verdana,11,normal,13
1093,х,russian,Verdana,11,normal,9
1094,ц,russian,Verdana,11,normal,10
1095,ч,russian,Verdana,11,normal,9
1096,ш,russian,Verdana,11,normal,13
1097,щ,russian,Verdana,11,normal,14
1098,ъ,russian,Verdana,11,normal,10
1099,ы,russian,Verdana,11,normal,12
1100,ь,russian,Verdana,11,normal,9
1101,э,russian,Verdana,11,normal,8
1102,ю,russian,Verdana,11,normal,13
1103,я,russian,Verdana,11,normal,9
48,0,russian,Verdana,11,normal,10
49,1,russian,Verdana,11,normal,10
50,2,russian,Verdana,11,normal,10
51,3,russian,Verdana,11,normal,10
52,4,russian,Verdana,11,normal,10
53,5,russian,Verdana,11,normal,10
54,6,russian,Verdana,11,normal,10
55,7,russian,Verdana,11,normal,10
56,8,russian,Verdana,11,normal,10
57,9,russian,Verdana,11,normal,10
33,!,russian,Verdana,11,normal,6
34,"""",russian,Verdana,11,normal,7
35,#,russian,Verdana,11,normal,12
36,$,russian,Verdana,11,normal,10
37,%,russian,Verdana,11,normal,16
38,&,russian,Verdana,11,normal,11
39,',russian,Verdana,11,normal,4
40,(,russian,Verdana,11,normal,7
41,),russian,Verdana,11,normal,7
42,*,russian,Verdana,11,normal,10
43,+,russian,Verdana,11,normal,12
44,",",russian,Verdana,11,normal,5
45,-,russian,Verdana,11,normal,7
46,.,russian,Verdana,11,normal,5
47,/,russian,Verdana,11,normal,7
58,:,russian,Verdana,11,normal,7
59,;,russian,Verdana,11,normal,7
60,<,russian,Verdana,11,normal,12
61,=,russian,Verdana,11,normal,12
62,>,russian,Verdana,11,normal,12
63,?,russian,Verdana,11,normal,8
64,@,russian,Verdana,11,normal,15
91,[,russian,Verdana,11,normal,7
92,\,russian,Verdana,11,normal,7
93,],russian,Verdana,11,normal,7
94,^,russian,Verdana,11,normal,12
95,_,russian,Verdana,11,normal,10
96,`,russian,Verdana,11,normal,10
123,{,russian,Verdana,11,normal,10
124,|,russian,Verdana,11,normal,7
125,},russian,Verdana,11,normal,10
126,~,russian,Verdana,11,normal,12
32, ,russian,Verdana,11,normal,5
65,A,basic_latin,Verdana,11,bold,12
66,B,basic_latin,Verdana,11,bold,11
67,C,basic_latin,Verdana,11,bold,11
68,D,basic_latin,Verdana,11,bold,12
69,E,basic_latin,Verdana,11,bold,10
70,F,basic_latin,Verdana,11,bold,10
71,G,basic_latin,Verdana,11,bold,12
72,H,basic_latin,Verdana,11,bold,12
73,I,basic_latin,Verdana,11,bold,8
74,J,basic_latin,Verdana,11,bold,8
75,K,basic_latin,Verdana,11,bold,12
76,L,basic_latin,Verdana,11,bold,10
77,M,basic_latin,Verdana,11,bold,14
78,N,basic_latin,Verdana,11,bold,12
79,O,basic_latin,Verdana,11,bold,13
80,P,basic_latin,Verdana,11,bold,11
81,Q,basic_latin,Verdana,11,bold,13
82,R,basic_latin,Verdana,11,bold,12
83,S,basic_latin,Verdana,11,bold,11
84,T,basic_latin,Verdana,11,bold,10
85,U,basic_latin,Verdana,11,bold,12
86,V,basic_latin,Verdana,11,bold,11
87,W,basic_latin,Verdana,11,bold,16
88,X,basic_latin,Verdana,11,bold,11
89,Y,basic_latin,Verdana,11,bold,11
90,Z,basic_latin,Verdana,11,bold,10
97,a,basic_latin,Verdana,11,bold,10
98,b,basic_latin,Verdana,11,bold,10
99,c,basic_latin,Verdana,11,bold,8
100,d,basic_latin,Verdana,11,bold,10
101,e,basic_latin,Verdana,11,bold,10
102,f,basic_latin,Verdana,11,bold,6
103,g,basic_latin,Verdana,11,bold,10
104,h,basic_latin,Verdana,11,bold,10
105,i,basic_latin,Verdana,11,bold,4
106,j,basic_latin,Verdana,11,bold,6
107,k,basic_latin,Verdana,11,bold,10
108,l,basic_latin,Verdana,11,bold,4
109,m,basic_latin,Verdana,11,bold,16
110,n,basic_latin,Verdana,11,bold,10
111,o,basic_latin,Verdana,11,bold,10
112,p,basic_latin,Verdana,11,bold,10
113,q,basic_latin,Verdana,11,bold,10
114,r,basic_latin,Verdana,11,bold,7
115,s,basic_latin,Verdana,11,bold,9
116,t,basic_latin,Verdana,11,bold,7
117,u,basic_latin,Verdana,11,bold,10
118,v,basic_latin,Verdana,11,bold,10
119,w,basic_latin,Verdana,11,bold,14
120,x,basic_latin,Verdana,11,bold,10
121,y,basic_latin,Verdana,11,bold,10
122,z,basic_latin,Verdana,11,bold,9
48,0,basic_latin,Verdana,11,bold,11
49,1,basic_latin,Verdana,11,bold,11
50,2,basic_latin,Verdana,11,bold,11
51,3,basic_latin,Verdana,11,bold,11
52,4,basic_latin,Verdana,11,bold,11
53,5,basic_latin,Verdana,11,bold,11
54,6,basic_latin,Verdana,11,bold,11
55,7,basic_latin,Verdana,11,bold,11
56,8,basic_latin,Verdana,11,bold,11
57,9,basic_latin,Verdana,11,bold,11
33,!,basic_latin,Verdana,11,bold,6
34,"""",basic_latin,Verdana,11,bold,9
35,#,basic_latin,Verdana,11,bold,13
36,$,basic_latin,Verdana,11,bold,11
37,%,basic_latin,Verdana,11,bold,19
38,&,basic_latin,Verdana,11,bold,13
39,',basic_latin,Verdana,11,bold,5
40,(,basic_latin,Verdana,11,bold,8
41,),basic_latin,Verdana,11,bold,8
42,*,basic_latin,Verdana,11,bold,11
43,+,basic_latin,Verdana,11,bold,13
44,",",basic_latin,Verdana,11,bold,5
45,-,basic_latin,Verdana,11,bold,7
46,.,basic_latin,Verdana,11,bold,5
47,/,basic_latin,Verdana,11,bold,10
58,:,basic_latin,Verdana,11,bold,6
59,;,basic_latin,Verdana,11,bold,6
60,<,basic_latin,Verdana,11,bold,13
61,=,basic_latin,Verdana,11,bold,13
62,>,basic_latin,Verdana,11,bold,13
63,?,basic_latin,Verdana,11,bold,9
64,@,basic_latin,Verdana,11,bold,14
91,[,basic_latin,Verdana,11,bold,8
92,\,basic_latin,Verdana,11,bold,10
93,],basic_latin,Verdana,11,bold,8
94,^,basic_latin,Verdana,11,bold,13
95,_,basic_latin,Verdana,11,bold,11
96,`,basic_latin,Verdana,11,bold,11
123,{,basic_latin,Verdana,11,bold,11
124,|,basic_latin,Verdana,11,bold,8
125,},basic_latin,Verdana,11,bold,11
126,~,basic_latin,Verdana,11,bold,13
32, ,basic_latin,Verdana,11,bold,5
1040,А,russian,Verdana,11,bold,12
1041,Б,russian,Verdana,11,bold,11
1042,В,russian,Verdana,11,bold,11
1043,Г,russian,Verdana,11,bold,10
1044,Д,russian,Verdana,11,bold,13
1045,Е,russian,Verdana,11,bold,10
1046,Ж,russian,Verdana,11,bold,18
1047,З,russian,Verdana,11,bold,11
1048,И,russian,Verdana,11,bold,12
1049,Й,russian,Verdana,11,bold,12
1050,К,russian,Verdana,11,bold,11
1051,Л,russian,Verdana,11,bold,13
1052,М,russian,Verdana,11,bold,14
1053,Н,russian,Verdana,11,bold,12
1054,О,russian,Verdana,11,bold,13
1055,П,russian,Verdana,11,bold,12
1056,Р,russian,Verdana,11,bold,11
1057,С,russian,Verdana,11,bold,11
1058,Т,russian,Verdana,11,bold,10
1059,У,russian,Verdana,11,bold,11
1060,Ф,russian,Verdana,11,bold,14
1061,Х,russian,Verdana,11,bold,11
1062,Ц,russian,Verdana,11,bold,13
1063,Ч,russian,Verdana,11,bold,12
1064,Ш,russian,Verdana,11,bold,16
1065,Щ,russian,Verdana,11,bold,17
1066,Ъ,russian,Verdana,11,bold,14
1067,Ы,russian,Verdana,11,bold,16
1068,Ь,russian,Verdana,11,bold,11
1069,Э,russian,Verdana,11,bold,11
1070,Ю,russian,Verdana,11,bold,18
1071,Я,russian,Verdana,11,bold,12
1072,а,russian,Verdana,11,bold,10
1073,б,russian,Verdana,11,bold,10
1074,в,russian,Verdana,11,bold,10
1075,г,russian,Verdana,11,bold,7
1076,д,russian,Verdana,11,bold,10
1077,е,russian,Verdana,11,bold,10
1078,ж,russian,Verdana,11,bold,14
1079,з,russian,Verdana,11,bold,9
1080,и,russian,Verdana,11,bold,9
1081,й,russian,Verdana,11,bold,9
1082,к,russian,Verdana,11,bold,10
1083,л,russian,Verdana,11,bold,11
1084,м,russian,Verdana,11,bold,11
1085,н,russian,Verdana,11,bold,10
1086,о,russian,Verdana,11,bold,10
1087,п,russian,Verdana,11,bold,10
1088,р,russian,Verdana,11,bold,10
1089,с,russian,Verdana,11,bold,9
1090,т,russian,Verdana,11,bold,8
1091,у,russian,Verdana,11,bold,10
1092,ф,russian,Verdana,11,bold,14
1093,х,russian,Verdana,11,bold,10
1094,ц,russian,Verdana,11,bold,11
1095,ч,russian,Verdana,11,bold,10
1096,ш,russian,Verdana,11,bold,14
1097,щ,russian,Verdana,11,bold,15
1098,ъ,russian,Verdana,11,bold,12
1099,ы,russian,Verdana,11,bold,14
1100,ь,russian,Verdana,11,bold,10
1101,э,russian,Verdana,11,bold,9
1102,ю,russian,Verdana,11,bold,14
1103,я,russian,Verdana,11,bold,10
48,0,russian,Verdana,11,bold,11
49,1,russian,Verdana,11,bold,11
50,2,russian,Verdana,11,bold,11
51,3,russian,Verdana,11,bold,11
52,4,russian,Verdana,11,bold,11
53,5,russian,Verdana,11,bold,11
54,6,russian,Verdana,11,bold,11
55,7,russian,Verdana,11,bold,11
56,8,russian,Verdana,11,bold,11
57,9,russian,Verdana,11,bold,11
33,!,russian,Verdana,11,bold,6
34,"""",russian,Verdana,11,bold,9
35,#,russian,Verdana,11,bold,13
36,$,russian,Verdana,11,bold,11
37,%,russian,Verdana,11,bold,19
38,&,russian,Verdana,11,bold,13
39,',russian,Verdana,11,bold,5
40,(,russian,Verdana,11,bold,8
41,),russian,Verdana,11,bold,8
42,*,russian,Verdana,11,bold,11
43,+,russian,Verdana,11,bold,13
44,",",russian,Verdana,11,bold,5
45,-,russian,Verdana,11,bold,7
46,.,russian,Verdana,11,bold,5
47,/,russian,Verdana,11,bold,10
58,:,russian,Verdana,11,bold,6
59,;,russian,Verdana,11,bold,6
60,<,russian,Verdana,11,bold,13
61,=,russian,Verdana,11,bold,13
62,>,russian,Verdana,11,bold,13
63,?,russian,Verdana,11,bold,9
64,@,russian,Verdana,11,bold,14
91,[,russian,Verdana,11,bold,8
92,\,russian,Verdana,11,bold,10
93,],russian,Verdana,11,bold,8
94,^,russian,Verdana,11,bold,13
