text,width,alphabet,font_family,font_size,font_face,symbols_count,is_monospaced
Стакан механический командующий,434,cyrillic,Georgia,16,bold+italic,31,False
Наткнуться подробность демократия,463,cyrillic,Georgia,16,bold+italic,33,False
Разуметься хлеб порядок предоставить,476,cyrillic,Georgia,16,bold+italic,36,False
Идея,65,cyrillic,Georgia,20,normal,4,False
Освободить,149,cyrillic,Georgia,20,normal,10,False
Торопливый,162,cyrillic,Georgia,20,normal,10,False
Уронить прелесть,225,cyrillic,Georgia,20,normal,16,False
Передо чем дорогой,258,cyrillic,Georgia,20,normal,18,False
Уронить полоска цвет,280,cyrillic,Georgia,20,normal,20,False
Сутки головной висеть труп,355,cyrillic,Georgia,20,normal,26,False
Стакан механический командующий,470,cyrillic,Georgia,20,normal,31,False
Наткнуться подробность демократия,471,cyrillic,Georgia,20,normal,33,False
Разуметься хлеб порядок предоставить,496,cyrillic,Georgia,20,normal,36,False
Идея,74,cyrillic,Georgia,20,bold,4,False
Освободить,171,cyrillic,Georgia,20,bold,10,False
Торопливый,187,cyrillic,Georgia,20,bold,10,False
Уронить прелесть,261,cyrillic,Georgia,20,bold,16,False
Передо чем дорогой,293,cyrillic,Georgia,20,bold,18,False
Уронить полоска цвет,322,cyrillic,Georgia,20,bold,20,False
Сутки головной висеть труп,406,cyrillic,Georgia,20,bold,26,False
Стакан механический командующий,538,cyrillic,Georgia,20,bold,31,False
Наткнуться подробность демократия,542,cyrillic,Georgia,20,bold,33,False
Разуметься хлеб порядок предоставить,571,cyrillic,Georgia,20,bold,36,False
Идея,65,cyrillic,Georgia,20,italic,4,False
Освободить,158,cyrillic,Georgia,20,italic,10,False
Торопливый,160,cyrillic,Georgia,20,italic,10,False
Уронить прелесть,247,cyrillic,Georgia,20,italic,16,False
Передо чем дорогой,259,cyrillic,Georgia,20,italic,18,False
Уронить полоска цвет,302,cyrillic,Georgia,20,italic,20,False
Сутки головной висеть труп,389,cyrillic,Georgia,20,italic,26,False
Стакан механический командующий,483,cyrillic,Georgia,20,italic,31,False
Наткнуться подробность демократия,520,cyrillic,Georgia,20,italic,33,False
Разуметься хлеб порядок предоставить,533,cyrillic,Georgia,20,italic,36,False
Идея,75,cyrillic,Georgia,20,bold+italic,4,False
Освободить,183,cyrillic,Georgia,20,bold+italic,10,False
Торопливый,185,cyrillic,Georgia,20,bold+italic,10,False
Уронить прелесть,285,cyrillic,Georgia,20,bold+italic,16,False
Передо чем дорогой,297,cyrillic,Georgia,20,bold+italic,18,False
Уронить полоска цвет,346,cyrillic,Georgia,20,bold+italic,20,False
Сутки головной висеть труп,447,cyrillic,Georgia,20,bold+italic,26,False
Стакан механический командующий,565,cyrillic,Georgia,20,bold+italic,31,False
Наткнуться подробность демократия,602,cyrillic,Georgia,20,bold+italic,33,False
Разуметься хлеб порядок предоставить,617,cyrillic,Georgia,20,bold+italic,36,False
Идея,30,cyrillic,Helvetica,9,normal,4,False
Освободить,68,cyrillic,Helvetica,9,normal,10,False
Торопливый,71,cyrillic,Helvetica,9,normal,10,False
Уронить прелесть,104,cyrillic,Helvetica,9,normal,16,False
Передо чем дорогой,118,cyrillic,Helvetica,9,normal,18,False
Уронить полоска цвет,126,cyrillic,Helvetica,9,normal,20,False
Сутки головной висеть труп,155,cyrillic,Helvetica,9,normal,26,False
Стакан механический командующий,208,cyrillic,Helvetica,9,normal,31,False
Наткнуться подробность демократия,213,cyrillic,Helvetica,9,normal,33,False
Разуметься хлеб порядок предоставить,228,cyrillic,Helvetica,9,normal,36,False
Идея,30,cyrillic,Helvetica,9,bold,4,False
Освободить,71,cyrillic,Helvetica,9,bold,10,False
Торопливый,74,cyrillic,Helvetica,9,bold,10,False
Уронить прелесть,105,cyrillic,Helvetica,9,bold,16,False
Передо чем дорогой,121,cyrillic,Helvetica,9,bold,18,False
Уронить полоска цвет,128,cyrillic,Helvetica,9,bold,20,False
Сутки головной висеть труп,161,cyrillic,Helvetica,9,bold,26,False
Стакан механический командующий,212,cyrillic,Helvetica,9,bold,31,False
Наткнуться подробность демократия,216,cyrillic,Helvetica,9,bold,33,False
Разуметься хлеб порядок предоставить,236,cyrillic,Helvetica,9,bold,36,False
Идея,30,cyrillic,Helvetica,9,italic,4,False
Торопливый,72,cyrillic,Helvetica,9,italic,10,False
Освободить,73,cyrillic,Helvetica,9,italic,10,False
Уронить прелесть,114,cyrillic,Helvetica,9,italic,16,False
Передо чем дорогой,120,cyrillic,Helvetica,9,italic,18,False
Уронить полоска цвет,137,cyrillic,Helvetica,9,italic,20,False
Сутки головной висеть труп,176,cyrillic,Helvetica,9,italic,26,False
Стакан механический командующий,216,cyrillic,Helvetica,9,italic,31,False
Наткнуться подробность демократия,234,cyrillic,Helvetica,9,italic,33,False
Разуметься хлеб порядок предоставить,243,cyrillic,Helvetica,9,italic,36,False
Идея,31,cyrillic,Helvetica,9,bold+italic,4,False
Торопливый,75,cyrillic,Helvetica,9,bold+italic,10,False
Освободить,76,cyrillic,Helvetica,9,bold+italic,10,False
Уронить прелесть,118,cyrillic,Helvetica,9,bold+italic,16,False
Передо чем дорогой,123,cyrillic,Helvetica,9,bold+italic,18,False
Уронить полоска цвет,142,cyrillic,Helvetica,9,bold+italic,20,False
Сутки головной висеть труп,186,cyrillic,Helvetica,9,bold+italic,26,False
Стакан механический командующий,226,cyrillic,Helvetica,9,bold+italic,31,False
Наткнуться подробность демократия,244,cyrillic,Helvetica,9,bold+italic,33,False
Разуметься хлеб порядок предоставить,254,cyrillic,Helvetica,9,bold+italic,36,False
Идея,36,cyrillic,Helvetica,11,normal,4,False
Торопливый,84,cyrillic,Helvetica,11,normal,10,False
Освободить,85,cyrillic,Helvetica,11,normal,10,False
Уронить прелесть,124,cyrillic,Helvetica,11,normal,16,False
Передо чем дорогой,139,cyrillic,Helvetica,11,normal,18,False
Уронить полоска цвет,152,cyrillic,Helvetica,11,normal,20,False
Сутки головной висеть труп,190,cyrillic,Helvetica,11,normal,26,False
Стакан механический командующий,248,cyrillic,Helvetica,11,normal,31,False
Наткнуться подробность демократия,256,cyrillic,Helvetica,11,normal,33,False
Разуметься хлеб порядок предоставить,276,cyrillic,Helvetica,11,normal,36,False
Идея,39,cyrillic,Helvetica,11,bold,4,False
Освободить,90,cyrillic,Helvetica,11,bold,10,False
Торопливый,96,cyrillic,Helvetica,11,bold,10,False
Уронить прелесть,133,cyrillic,Helvetica,11,bold,16,False
Передо чем дорогой,155,cyrillic,Helvetica,11,bold,18,False
Уронить полоска цвет,162,cyrillic,Helvetica,11,bold,20,False
Сутки головной висеть труп,204,cyrillic,Helvetica,11,bold,26,False
Стакан механический командующий,269,cyrillic,Helvetica,11,bold,31,False
Наткнуться подробность демократия,273,cyrillic,Helvetica,11,bold,33,False
Разуметься хлеб порядок предоставить,296,cyrillic,Helvetica,11,bold,36,False
Идея,35,cyrillic,Helvetica,11,italic,4,False
Торопливый,84,cyrillic,Helvetica,11,italic,10,False
Освободить,89,cyrillic,Helvetica,11,italic,10,False
Уронить прелесть,136,cyrillic,Helvetica,11,italic,16,False
Передо чем дорогой,140,cyrillic,Helvetica,11,italic,18,False
Уронить полоска цвет,164,cyrillic,Helvetica,11,italic,20,False
Сутки головной висеть труп,212,cyrillic,Helvetica,11,italic,26,False
Стакан механический командующий,257,cyrillic,Helvetica,11,italic,31,False
Наткнуться подробность демократия,279,cyrillic,Helvetica,11,italic,33,False
Разуметься хлеб порядок предоставить,293,cyrillic,Helvetica,11,italic,36,False
Идея,36,cyrillic,Helvetica,11,bold+italic,4,False
Торопливый,94,cyrillic,Helvetica,11,bold+italic,10,False
Освободить,97,cyrillic,Helvetica,11,bold+italic,10,False
Уронить прелесть,147,cyrillic,Helvetica,11,bold+italic,16,False
Передо чем дорогой,151,cyrillic,Helvetica,11,bold+italic,18,False
Уронить полоска цвет,176,cyrillic,Helvetica,11,bold+italic,20,False
Сутки головной висеть труп,229,cyrillic,Helvetica,11,bold+italic,26,False
Стакан механический командующий,273,cyrillic,Helvetica,11,bold+italic,31,False
Наткнуться подробность демократия,299,cyrillic,Helvetica,11,bold+italic,33,False
Разуметься хлеб порядок предоставить,312,cyrillic,Helvetica,11,bold+italic,36,False
Идея,39,cyrillic,Helvetica,12,normal,4,False
Освободить,89,cyrillic,Helvetica,12,normal,10,False
Торопливый,89,cyrillic,Helvetica,12,normal,10,False
Уронить прелесть,131,cyrillic,Helvetica,12,normal,16,False
Передо чем дорогой,151,cyrillic,Helvetica,12,normal,18,False
Уронить полоска цвет,160,cyrillic,Helvetica,12,normal,20,False
Сутки головной висеть труп,200,cyrillic,Helvetica,12,normal,26,False
Стакан механический командующий,259,cyrillic,Helvetica,12,normal,31,False
Наткнуться подробность демократия,271,cyrillic,Helvetica,12,normal,33,False
Разуметься хлеб порядок предоставить,293,cyrillic,Helvetica,12,normal,36,False
Идея,40,cyrillic,Helvetica,12,bold,4,False
Освободить,99,cyrillic,Helvetica,12,bold,10,False
Торопливый,104,cyrillic,Helvetica,12,bold,10,False
Уронить прелесть,147,cyrillic,Helvetica,12,bold,16,False
Передо чем дорогой,164,cyrillic,Helvetica,12,bold,18,False
Уронить полоска цвет,179,cyrillic,Helvetica,12,bold,20,False
Сутки головной висеть труп,229,cyrillic,Helvetica,12,bold,26,False
Стакан механический командующий,292,cyrillic,Helvetica,12,bold,31,False
Наткнуться подробность демократия,301,cyrillic,Helvetica,12,bold,33,False
Разуметься хлеб порядок предоставить,323,cyrillic,Helvetica,12,bold,36,False
Идея,39,cyrillic,Helvetica,12,italic,4,False
Торопливый,94,cyrillic,Helvetica,12,italic,10,False
Освободить,95,cyrillic,Helvetica,12,italic,10,False
Уронить прелесть,147,cyrillic,Helvetica,12,italic,16,False
Передо чем дорогой,156,cyrillic,Helvetica,12,italic,18,False
Уронить полоска цвет,177,cyrillic,Helvetica,12,italic,20,False
Сутки головной висеть труп,230,cyrillic,Helvetica,12,italic,26,False
Стакан механический командующий,283,cyrillic,Helvetica,12,italic,31,False
Наткнуться подробность демократия,306,cyrillic,Helvetica,12,italic,33,False
Разуметься хлеб порядок предоставить,318,cyrillic,Helvetica,12,italic,36,False
Идея,41,cyrillic,Helvetica,12,bold+italic,4,False
Торопливый,102,cyrillic,Helvetica,12,bold+italic,10,False
Освободить,103,cyrillic,Helvetica,12,bold+italic,10,False
Уронить прелесть,157,cyrillic,Helvetica,12,bold+italic,16,False
Передо чем дорогой,165,cyrillic,Helvetica,12,bold+italic,18,False
Уронить полоска цвет,189,cyrillic,Helvetica,12,bold+italic,20,False
Сутки головной висеть труп,246,cyrillic,Helvetica,12,bold+italic,26,False
Стакан механический командующий,300,cyrillic,Helvetica,12,bold+italic,31,False
Наткнуться подробность демократия,323,cyrillic,Helvetica,12,bold+italic,33,False
Разуметься хлеб порядок предоставить,337,cyrillic,Helvetica,12,bold+italic,36,False
Идея,46,cyrillic,Helvetica,14,normal,4,False
Освободить,108,cyrillic,Helvetica,14,normal,10,False
Торопливый,108,cyrillic,Helvetica,14,normal,10,False
Уронить прелесть,159,cyrillic,Helvetica,14,normal,16,False
Передо чем дорогой,184,cyrillic,Helvetica,14,normal,18,False
Уронить полоска цвет,192,cyrillic,Helvetica,14,normal,20,False
Сутки головной висеть труп,241,cyrillic,Helvetica,14,normal,26,False
Стакан механический командующий,312,cyrillic,Helvetica,14,normal,31,False
Наткнуться подробность демократия,324,cyrillic,Helvetica,14,normal,33,False
Разуметься хлеб порядок предоставить,351,cyrillic,Helvetica,14,normal,36,False
Идея,47,cyrillic,Helvetica,14,bold,4,False
Освободить,119,cyrillic,Helvetica,14,bold,10,False
Торопливый,124,cyrillic,Helvetica,14,bold,10,False
Уронить прелесть,174,cyrillic,Helvetica,14,bold,16,False
Передо чем дорогой,197,cyrillic,Helvetica,14,bold,18,False
Уронить полоска цвет,213,cyrillic,Helvetica,14,bold,20,False
Сутки головной висеть труп,272,cyrillic,Helvetica,14,bold,26,False
Стакан механический командующий,348,cyrillic,Helvetica,14,bold,31,False
Наткнуться подробность демократия,357,cyrillic,Helvetica,14,bold,33,False
Разуметься хлеб порядок предоставить,386,cyrillic,Helvetica,14,bold,36,False
Идея,47,cyrillic,Helvetica,14,italic,4,False
Торопливый,112,cyrillic,Helvetica,14,italic,10,False
Освободить,117,cyrillic,Helvetica,14,italic,10,False
Уронить прелесть,178,cyrillic,Helvetica,14,italic,16,False
Передо чем дорогой,188,cyrillic,Helvetica,14,italic,18,False
Уронить полоска цвет,214,cyrillic,Helvetica,14,italic,20,False
Сутки головной висеть труп,278,cyrillic,Helvetica,14,italic,26,False
Стакан механический командующий,337,cyrillic,Helvetica,14,italic,31,False
Наткнуться подробность демократия,367,cyrillic,Helvetica,14,italic,33,False
Разуметься хлеб порядок предоставить,385,cyrillic,Helvetica,14,italic,36,False
Идея,49,cyrillic,Helvetica,14,bold+italic,4,False
Торопливый,123,cyrillic,Helvetica,14,bold+italic,10,False
Освободить,126,cyrillic,Helvetica,14,bold+italic,10,False
Уронить прелесть,192,cyrillic,Helvetica,14,bold+italic,16,False
Передо чем дорогой,200,cyrillic,Helvetica,14,bold+italic,18,False
Уронить полоска цвет,231,cyrillic,Helvetica,14,bold+italic,20,False
Сутки головной висеть труп,300,cyrillic,Helvetica,14,bold+italic,26,False
Стакан механический командующий,364,cyrillic,Helvetica,14,bold+italic,31,False
Наткнуться подробность демократия,397,cyrillic,Helvetica,14,bold+italic,33,False
Разуметься хлеб порядок предоставить,414,cyrillic,Helvetica,14,bold+italic,36,False
Идея,50,cyrillic,Helvetica,16,normal,4,False
Торопливый,116,cyrillic,Helvetica,16,normal,10,False
Освободить,118,cyrillic,Helvetica,16,normal,10,False
Уронить прелесть,173,cyrillic,Helvetica,16,normal,16,False
Передо чем дорогой,199,cyrillic,Helvetica,16,normal,18,False
Уронить полоска цвет,213,cyrillic,Helvetica,16,normal,20,False
Сутки головной висеть труп,270,cyrillic,Helvetica,16,normal,26,False
Стакан механический командующий,349,cyrillic,Helvetica,16,normal,31,False
Наткнуться подробность демократия,359,cyrillic,Helvetica,16,normal,33,False
Разуметься хлеб порядок предоставить,388,cyrillic,Helvetica,16,normal,36,False
Идея,51,cyrillic,Helvetica,16,bold,4,False
Освободить,128,cyrillic,Helvetica,16,bold,10,False
Торопливый,135,cyrillic,Helvetica,16,bold,10,False
Уронить прелесть,190,cyrillic,Helvetica,16,bold,16,False
Передо чем дорогой,216,cyrillic,Helvetica,16,bold,18,False
Уронить полоска цвет,233,cyrillic,Helvetica,16,bold,20,False
Сутки головной висеть труп,295,cyrillic,Helvetica,16,bold,26,False
Стакан механический командующий,384,cyrillic,Helvetica,16,bold,31,False
Наткнуться подробность демократия,389,cyrillic,Helvetica,16,bold,33,False
Разуметься хлеб порядок предоставить,421,cyrillic,Helvetica,16,bold,36,False
Идея,50,cyrillic,Helvetica,16,italic,4,False
Торопливый,123,cyrillic,Helvetica,16,italic,10,False
Освободить,126,cyrillic,Helvetica,16,italic,10,False
Уронить прелесть,194,cyrillic,Helvetica,16,italic,16,False
Передо чем дорогой,206,cyrillic,Helvetica,16,italic,18,False
Уронить полоска цвет,234,cyrillic,Helvetica,16,italic,20,False
Сутки головной висеть труп,302,cyrillic,Helvetica,16,italic,26,False
Стакан механический командующий,372,cyrillic,Helvetica,16,italic,31,False
Наткнуться подробность демократия,398,cyrillic,Helvetica,16,italic,33,False
Разуметься хлеб порядок предоставить,420,cyrillic,Helvetica,16,italic,36,False
Идея,53,cyrillic,Helvetica,16,bold+italic,4,False
Торопливый,135,cyrillic,Helvetica,16,bold+italic,10,False
Освободить,138,cyrillic,Helvetica,16,bold+italic,10,False
Уронить прелесть,211,cyrillic,Helvetica,16,bold+italic,16,False
Передо чем дорогой,219,cyrillic,Helvetica,16,bold+italic,18,False
Уронить полоска цвет,256,cyrillic,Helvetica,16,bold+italic,20,False
Сутки головной висеть труп,331,cyrillic,Helvetica,16,bold+italic,26,False
Стакан механический командующий,400,cyrillic,Helvetica,16,bold+italic,31,False
Наткнуться подробность демократия,435,cyrillic,Helvetica,16,bold+italic,33,False
Разуметься хлеб порядок предоставить,455,cyrillic,Helvetica,16,bold+italic,36,False
Идея,65,cyrillic,Helvetica,20,normal,4,False
Освободить,151,cyrillic,Helvetica,20,normal,10,False
Торопливый,155,cyrillic,Helvetica,20,normal,10,False
Уронить прелесть,227,cyrillic,Helvetica,20,normal,16,False
Передо чем дорогой,259,cyrillic,Helvetica,20,normal,18,False
Уронить полоска цвет,277,cyrillic,Helvetica,20,normal,20,False
Сутки головной висеть труп,352,cyrillic,Helvetica,20,normal,26,False
Стакан механический командующий,459,cyrillic,Helvetica,20,normal,31,False
Наткнуться подробность демократия,468,cyrillic,Helvetica,20,normal,33,False
Разуметься хлеб порядок предоставить,504,cyrillic,Helvetica,20,normal,36,False
Идея,67,cyrillic,Helvetica,20,bold,4,False
Освободить,167,cyrillic,Helvetica,20,bold,10,False
Торопливый,176,cyrillic,Helvetica,20,bold,10,False
Уронить прелесть,245,cyrillic,Helvetica,20,bold,16,False
Передо чем дорогой,281,cyrillic,Helvetica,20,bold,18,False
Уронить полоска цвет,301,cyrillic,Helvetica,20,bold,20,False
Сутки головной висеть труп,384,cyrillic,Helvetica,20,bold,26,False
Стакан механический командующий,496,cyrillic,Helvetica,20,bold,31,False
Наткнуться подробность демократия,507,cyrillic,Helvetica,20,bold,33,False
Разуметься хлеб порядок предоставить,546,cyrillic,Helvetica,20,bold,36,False
Идея,63,cyrillic,Helvetica,20,italic,4,False
Торопливый,157,cyrillic,Helvetica,20,italic,10,False
Освободить,160,cyrillic,Helvetica,20,italic,10,False
Уронить прелесть,246,cyrillic,Helvetica,20,italic,16,False
Передо чем дорогой,263,cyrillic,Helvetica,20,italic,18,False
Уронить полоска цвет,297,cyrillic,Helvetica,20,italic,20,False
Сутки головной висеть труп,385,cyrillic,Helvetica,20,italic,26,False
Стакан механический командующий,474,cyrillic,Helvetica,20,italic,31,False
Наткнуться подробность демократия,507,cyrillic,Helvetica,20,italic,33,False
Разуметься хлеб порядок предоставить,533,cyrillic,Helvetica,20,italic,36,False
Идея,68,cyrillic,Helvetica,20,bold+italic,4,False
Торопливый,169,cyrillic,Helvetica,20,bold+italic,10,False
Освободить,175,cyrillic,Helvetica,20,bold+italic,10,False
Уронить прелесть,267,cyrillic,Helvetica,20,bold+italic,16,False
Передо чем дорогой,276,cyrillic,Helvetica,20,bold+italic,18,False
Уронить полоска цвет,322,cyrillic,Helvetica,20,bold+italic,20,False
Сутки головной висеть труп,416,cyrillic,Helvetica,20,bold+italic,26,False
Стакан механический командующий,502,cyrillic,Helvetica,20,bold+italic,31,False
Наткнуться подробность демократия,551,cyrillic,Helvetica,20,bold+italic,33,False
Разуметься хлеб порядок предоставить,578,cyrillic,Helvetica,20,bold+italic,36,False
Идея,30,cyrillic,Lucida Grande,9,normal,4,False
Освободить,68,cyrillic,Lucida Grande,9,normal,10,False
Торопливый,71,cyrillic,Lucida Grande,9,normal,10,False
Уронить прелесть,104,cyrillic,Lucida Grande,9,normal,16,False
Передо чем дорогой,118,cyrillic,Lucida Grande,9,normal,18,False
Уронить полоска цвет,126,cyrillic,Lucida Grande,9,normal,20,False
Сутки головной висеть труп,155,cyrillic,Lucida Grande,9,normal,26,False
Стакан механический командующий,208,cyrillic,Lucida Grande,9,normal,31,False
Наткнуться подробность демократия,213,cyrillic,Lucida Grande,9,normal,33,False
Разуметься хлеб порядок предоставить,228,cyrillic,Lucida Grande,9,normal,36,False
Идея,30,cyrillic,Lucida Grande,9,bold,4,False
Освободить,71,cyrillic,Lucida Grande,9,bold,10,False
Торопливый,74,cyrillic,Lucida Grande,9,bold,10,False
Уронить прелесть,105,cyrillic,Lucida Grande,9,bold,16,False
Передо чем дорогой,121,cyrillic,Lucida Grande,9,bold,18,False
Уронить полоска цвет,128,cyrillic,Lucida Grande,9,bold,20,False
Сутки головной висеть труп,161,cyrillic,Lucida Grande,9,bold,26,False
Стакан механический командующий,212,cyrillic,Lucida Grande,9,bold,31,False
Наткнуться подробность демократия,216,cyrillic,Lucida Grande,9,bold,33,False
Разуметься хлеб порядок предоставить,236,cyrillic,Lucida Grande,9,bold,36,False
Идея,30,cyrillic,Lucida Grande,9,italic,4,False
Торопливый,72,cyrillic,Lucida Grande,9,italic,10,False
Освободить,73,cyrillic,Lucida Grande,9,italic,10,False
Уронить прелесть,114,cyrillic,Lucida Grande,9,italic,16,False
Передо чем дорогой,120,cyrillic,Lucida Grande,9,italic,18,False
Уронить полоска цвет,137,cyrillic,Lucida Grande,9,italic,20,False
Сутки головной висеть труп,176,cyrillic,Lucida Grande,9,italic,26,False
Стакан механический командующий,216,cyrillic,Lucida Grande,9,italic,31,False
Наткнуться подробность демократия,234,cyrillic,Lucida Grande,9,italic,33,False
Разуметься хлеб порядок предоставить,243,cyrillic,Lucida Grande,9,italic,36,False
Идея,31,cyrillic,Lucida Grande,9,bold+italic,4,False
Торопливый,75,cyrillic,Lucida Grande,9,bold+italic,10,False
Освободить,76,cyrillic,Lucida Grande,9,bold+italic,10,False
Уронить прелесть,118,cyrillic,Lucida Grande,9,bold+italic,16,False
Передо чем дорогой,123,cyrillic,Lucida Grande,9,bold+italic,18,False
Уронить полоска цвет,142,cyrillic,Lucida Grande,9,bold+italic,20,False
Сутки головной висеть труп,186,cyrillic,Lucida Grande,9,bold+italic,26,False
Стакан механический командующий,226,cyrillic,Lucida Grande,9,bold+italic,31,False
Наткнуться подробность демократия,244,cyrillic,Lucida Grande,9,bold+italic,33,False
Разуметься хлеб порядок предоставить,254,cyrillic,Lucida Grande,9,bold+italic,36,False
Идея,36,cyrillic,Lucida Grande,11,normal,4,False
Торопливый,84,cyrillic,Lucida Grande,11,normal,10,False
Освободить,85,cyrillic,Lucida Grande,11,normal,10,False
Уронить прелесть,124,cyrillic,Lucida Grande,11,normal,16,False
Передо чем дорогой,139,cyrillic,Lucida Grande,11,normal,18,False
Уронить полоска цвет,152,cyrillic,Lucida Grande,11,normal,20,False
Сутки головной висеть труп,190,cyrillic,Lucida Grande,11,normal,26,False
Стакан механический командующий,248,cyrillic,Lucida Grande,11,normal,31,False
Наткнуться подробность демократия,256,cyrillic,Lucida Grande,11,normal,33,False
Разуметься хлеб порядок предоставить,276,cyrillic,Lucida Grande,11,normal,36,False
Идея,39,cyrillic,Lucida Grande,11,bold,4,False
Освободить,90,cyrillic,Lucida Grande,11,bold,10,False
Торопливый,96,cyrillic,Lucida Grande,11,bold,10,False
Уронить прелесть,133,cyrillic,Lucida Grande,11,bold,16,False
Передо чем дорогой,155,cyrillic,Lucida Grande,11,bold,18,False
Уронить полоска цвет,162,cyrillic,Lucida Grande,11,bold,20,False
Сутки головной висеть труп,204,cyrillic,Lucida Grande,11,bold,26,False
Стакан механический командующий,269,cyrillic,Lucida Grande,11,bold,31,False
Наткнуться подробность демократия,273,cyrillic,Lucida Grande,11,bold,33,False
Разуметься хлеб порядок предоставить,296,cyrillic,Lucida Grande,11,bold,36,False
Идея,35,cyrillic,Lucida Grande,11,italic,4,False
Торопливый,84,cyrillic,Lucida Grande,11,italic,10,False
Освободить,89,cyrillic,Lucida Grande,11,italic,10,False
Уронить прелесть,136,cyrillic,Lucida Grande,11,italic,16,False
Передо чем дорогой,140,cyrillic,Lucida Grande,11,italic,18,False
Уронить полоска цвет,164,cyrillic,Lucida Grande,11,italic,20,False
Сутки головной висеть труп,212,cyrillic,Lucida Grande,11,italic,26,False
Стакан механический командующий,257,cyrillic,Lucida Grande,11,italic,31,False
Наткнуться подробность демократия,279,cyrillic,Lucida Grande,11,italic,33,False
Разуметься хлеб порядок предоставить,293,cyrillic,Lucida Grande,11,italic,36,False
Идея,36,cyrillic,Lucida Grande,11,bold+italic,4,False
Торопливый,94,cyrillic,Lucida Grande,11,bold+italic,10,False
Освободить,97,cyrillic,Lucida Grande,11,bold+italic,10,False
Уронить прелесть,147,cyrillic,Lucida Grande,11,bold+italic,16,False
Передо чем дорогой,151,cyrillic,Lucida Grande,11,bold+italic,18,False
Уронить полоска цвет,176,cyrillic,Lucida Grande,11,bold+italic,20,False
Сутки головной висеть труп,229,cyrillic,Lucida Grande,11,bold+italic,26,False
Стакан механический командующий,273,cyrillic,Lucida Grande,11,bold+italic,31,False
Наткнуться подробность демократия,299,cyrillic,Lucida Grande,11,bold+italic,33,False
Разуметься хлеб порядок предоставить,312,cyrillic,Lucida Grande,11,bold+italic,36,False
Идея,39,cyrillic,Lucida Grande,12,normal,4,False
Освободить,89,cyrillic,Lucida Grande,12,normal,10,False
Торопливый,89,cyrillic,Lucida Grande,12,normal,10,False
Уронить прелесть,131,cyrillic,Lucida Grande,12,normal,16,False
Передо чем дорогой,151,cyrillic,Lucida Grande,12,normal,18,False
Уронить полоска цвет,160,cyrillic,Lucida Grande,12,normal,20,False
Сутки головной висеть труп,200,cyrillic,Lucida Grande,12,normal,26,False
Стакан механический командующий,259,cyrillic,Lucida Grande,12,normal,31,False
Наткнуться подробность демократия,271,cyrillic,Lucida Grande,12,normal,33,False
Разуметься хлеб порядок предоставить,293,cyrillic,Lucida Grande,12,normal,36,False
Идея,40,cyrillic,Lucida Grande,12,bold,4,False
Освободить,99,cyrillic,Lucida Grande,12,bold,10,False
Торопливый,104,cyrillic,Lucida Grande,12,bold,10,False
Уронить прелесть,147,cyrillic,Lucida Grande,12,bold,16,False
Передо чем дорогой,164,cyrillic,Lucida Grande,12,bold,18,False
Уронить полоска цвет,179,cyrillic,Lucida Grande,12,bold,20,False
Сутки головной висеть труп,229,cyrillic,Lucida Grande,12,bold,26,False
Стакан механический командующий,292,cyrillic,Lucida Grande,12,bold,31,False
Наткнуться подробность демократия,301,cyrillic,Lucida Grande,12,bold,33,False
Разуметься хлеб порядок предоставить,323,cyrillic,Lucida Grande,12,bold,36,False
Идея,39,cyrillic,Lucida Grande,12,italic,4,False
Торопливый,94,cyrillic,Lucida Grande,12,italic,10,False
Освободить,95,cyrillic,Lucida Grande,12,italic,10,False
Уронить прелесть,147,cyrillic,Lucida Grande,12,italic,16,False
Передо чем дорогой,156,cyrillic,Lucida Grande,12,italic,18,False
Уронить полоска цвет,177,cyrillic,Lucida Grande,12,italic,20,False
Сутки головной висеть труп,230,cyrillic,Lucida Grande,12,italic,26,False
Стакан механический командующий,283,cyrillic,Lucida Grande,12,italic,31,False
Наткнуться подробность демократия,306,cyrillic,Lucida Grande,12,italic,33,False
Разуметься хлеб порядок предоставить,318,cyrillic,Lucida Grande,12,italic,36,False
Идея,41,cyrillic,Lucida Grande,12,bold+italic,4,False
Торопливый,102,cyrillic,Lucida Grande,12,bold+italic,10,False
Освободить,103,cyrillic,Lucida Grande,12,bold+italic,10,False
Уронить прелесть,157,cyrillic,Lucida Grande,12,bold+italic,16,False
Передо чем дорогой,165,cyrillic,Lucida Grande,12,bold+italic,18,False
Уронить полоска цвет,189,cyrillic,Lucida Grande,12,bold+italic,20,False
Сутки головной висеть труп,246,cyrillic,Lucida Grande,12,bold+italic,26,False
Стакан механический командующий,300,cyrillic,Lucida Grande,12,bold+italic,31,False
Наткнуться подробность демократия,323,cyrillic,Lucida Grande,12,bold+italic,33,False
Разуметься хлеб порядок предоставить,337,cyrillic,Lucida Grande,12,bold+italic,36,False
Идея,46,cyrillic,Lucida Grande,14,normal,4,False
Освободить,108,cyrillic,Lucida Grande,14,normal,10,False
Торопливый,108,cyrillic,Lucida Grande,14,normal,10,False
Уронить прелесть,159,cyrillic,Lucida Grande,14,normal,16,False
Передо чем дорогой,184,cyrillic,Lucida Grande,14,normal,18,False
Уронить полоска цвет,192,cyrillic,Lucida Grande,14,normal,20,False
Сутки головной висеть труп,241,cyrillic,Lucida Grande,14,normal,26,False
Стакан механический командующий,312,cyrillic,Lucida Grande,14,normal,31,False
