text,width,alphabet,font_family,font_size,font_face,symbols_count,is_monospaced
Оставить счастье находить решение приятель ночь песня,332,cyrillic,Helvetica,9,normal,53,False
Мера бочок юный достоинство уничтожение даль армейский,348,cyrillic,Helvetica,9,normal,54,False
Висеть второй труп низкий райком покидать хлеб домашний мелькнуть,409,cyrillic,Helvetica,9,normal,65,False
Левый решение спасть карандаш космос неожиданно понятный очутиться,428,cyrillic,Helvetica,9,normal,66,False
Академик вскакивать потянуться наслаждение крутой пропаганда коллектив,440,cyrillic,Helvetica,9,normal,70,False
Хлеб налоговый вообще разнообразный чем крутой жестокий эпоха результат каюта,485,cyrillic,Helvetica,9,normal,77,False
Ход заведение легко торопливый премьера видимо серьезный самостоятельно тюрьма,508,cyrillic,Helvetica,9,normal,78,False
Тесно степь ребятишки сбросить потрясти поезд увеличиваться выдержать пространство,513,cyrillic,Helvetica,9,normal,82,False
Стакан доставать самостоятельно инструкция слишком князь спорт призыв сохранять сходить,543,cyrillic,Helvetica,9,normal,87,False
Торопливый,74,cyrillic,Helvetica,9,bold,10,False
Нажать роскошный палата,157,cyrillic,Helvetica,9,bold,23,False
Четыре дурацкий голубчик,158,cyrillic,Helvetica,9,bold,24,False
Мягкий манера угол вариант,167,cyrillic,Helvetica,9,bold,26,False
Развернуться угодный тяжелый,190,cyrillic,Helvetica,9,bold,28,False
Функция изба выбирать коллектив,205,cyrillic,Helvetica,9,bold,31,False
Войти неправда куча руководитель,208,cyrillic,Helvetica,9,bold,32,False
Спорт возбуждение прощение хотеть наткнуться,284,cyrillic,Helvetica,9,bold,44,False
Князь крыса манера передо правильный полюбить,304,cyrillic,Helvetica,9,bold,45,False
Желание роса добиться следовательно рассуждение,320,cyrillic,Helvetica,9,bold,47,False
Нож провал цепочка ночь мучительно легко крутой крыса,341,cyrillic,Helvetica,9,bold,53,False
Оставить счастье находить решение приятель ночь песня,343,cyrillic,Helvetica,9,bold,53,False
Мера бочок юный достоинство уничтожение даль армейский,360,cyrillic,Helvetica,9,bold,54,False
Висеть второй труп низкий райком покидать хлеб домашний мелькнуть,416,cyrillic,Helvetica,9,bold,65,False
Левый решение спасть карандаш космос неожиданно понятный очутиться,439,cyrillic,Helvetica,9,bold,66,False
Академик вскакивать потянуться наслаждение крутой пропаганда коллектив,455,cyrillic,Helvetica,9,bold,70,False
Хлеб налоговый вообще разнообразный чем крутой жестокий эпоха результат каюта,501,cyrillic,Helvetica,9,bold,77,False
Ход заведение легко торопливый премьера видимо серьезный самостоятельно тюрьма,521,cyrillic,Helvetica,9,bold,78,False
Тесно степь ребятишки сбросить потрясти поезд увеличиваться выдержать пространство,531,cyrillic,Helvetica,9,bold,82,False
Стакан доставать самостоятельно инструкция слишком князь спорт призыв сохранять сходить,560,cyrillic,Helvetica,9,bold,87,False
Торопливый,72,cyrillic,Helvetica,9,italic,10,False
Нажать роскошный палата,166,cyrillic,Helvetica,9,italic,23,False
Четыре дурацкий голубчик,162,cyrillic,Helvetica,9,italic,24,False
Мягкий манера угол вариант,171,cyrillic,Helvetica,9,italic,26,False
Развернуться угодный тяжелый,194,cyrillic,Helvetica,9,italic,28,False
Функция изба выбирать коллектив,209,cyrillic,Helvetica,9,italic,31,False
Войти неправда куча руководитель,213,cyrillic,Helvetica,9,italic,32,False
Спорт возбуждение прощение хотеть наткнуться,309,cyrillic,Helvetica,9,italic,44,False
Князь крыса манера передо правильный полюбить,298,cyrillic,Helvetica,9,italic,45,False
Желание роса добиться следовательно рассуждение,317,cyrillic,Helvetica,9,italic,47,False
Нож провал цепочка ночь мучительно легко крутой крыса,343,cyrillic,Helvetica,9,italic,53,False
Оставить счастье находить решение приятель ночь песня,358,cyrillic,Helvetica,9,italic,53,False
Мера бочок юный достоинство уничтожение даль армейский,365,cyrillic,Helvetica,9,italic,54,False
Висеть второй труп низкий райком покидать хлеб домашний мелькнуть,436,cyrillic,Helvetica,9,italic,65,False
Левый решение спасть карандаш космос неожиданно понятный очутиться,451,cyrillic,Helvetica,9,italic,66,False
Академик вскакивать потянуться наслаждение крутой пропаганда коллектив,469,cyrillic,Helvetica,9,italic,70,False
Хлеб налоговый вообще разнообразный чем крутой жестокий эпоха результат каюта,520,cyrillic,Helvetica,9,italic,77,False
Ход заведение легко торопливый премьера видимо серьезный самостоятельно тюрьма,527,cyrillic,Helvetica,9,italic,78,False
Тесно степь ребятишки сбросить потрясти поезд увеличиваться выдержать пространство,561,cyrillic,Helvetica,9,italic,82,False
Стакан доставать самостоятельно инструкция слишком князь спорт призыв сохранять сходить,590,cyrillic,Helvetica,9,italic,87,False
Торопливый,75,cyrillic,Helvetica,9,bold+italic,10,False
Нажать роскошный палата,173,cyrillic,Helvetica,9,bold+italic,23,False
Четыре дурацкий голубчик,171,cyrillic,Helvetica,9,bold+italic,24,False
Мягкий манера угол вариант,181,cyrillic,Helvetica,9,bold+italic,26,False
Развернуться угодный тяжелый,206,cyrillic,Helvetica,9,bold+italic,28,False
Функция изба выбирать коллектив,219,cyrillic,Helvetica,9,bold+italic,31,False
Войти неправда куча руководитель,222,cyrillic,Helvetica,9,bold+italic,32,False
Спорт возбуждение прощение хотеть наткнуться,319,cyrillic,Helvetica,9,bold+italic,44,False
Князь крыса манера передо правильный полюбить,312,cyrillic,Helvetica,9,bold+italic,45,False
Желание роса добиться следовательно рассуждение,331,cyrillic,Helvetica,9,bold+italic,47,False
Нож провал цепочка ночь мучительно легко крутой крыса,363,cyrillic,Helvetica,9,bold+italic,53,False
Оставить счастье находить решение приятель ночь песня,374,cyrillic,Helvetica,9,bold+italic,53,False
Мера бочок юный достоинство уничтожение даль армейский,382,cyrillic,Helvetica,9,bold+italic,54,False
Висеть второй труп низкий райком покидать хлеб домашний мелькнуть,454,cyrillic,Helvetica,9,bold+italic,65,False
Левый решение спасть карандаш космос неожиданно понятный очутиться,471,cyrillic,Helvetica,9,bold+italic,66,False
Академик вскакивать потянуться наслаждение крутой пропаганда коллектив,495,cyrillic,Helvetica,9,bold+italic,70,False
Хлеб налоговый вообще разнообразный чем крутой жестокий эпоха результат каюта,540,cyrillic,Helvetica,9,bold+italic,77,False
Ход заведение легко торопливый премьера видимо серьезный самостоятельно тюрьма,550,cyrillic,Helvetica,9,bold+italic,78,False
Тесно степь ребятишки сбросить потрясти поезд увеличиваться выдержать пространство,587,cyrillic,Helvetica,9,bold+italic,82,False
Стакан доставать самостоятельно инструкция слишком князь спорт призыв сохранять сходить,620,cyrillic,Helvetica,9,bold+italic,87,False
Торопливый,84,cyrillic,Helvetica,11,normal,10,False
Нажать роскошный палата,182,cyrillic,Helvetica,11,normal,23,False
Четыре дурацкий голубчик,183,cyrillic,Helvetica,11,normal,24,False
Мягкий манера угол вариант,192,cyrillic,Helvetica,11,normal,26,False
Развернуться угодный тяжелый,218,cyrillic,Helvetica,11,normal,28,False
Функция изба выбирать коллектив,238,cyrillic,Helvetica,11,normal,31,False
Войти неправда куча руководитель,242,cyrillic,Helvetica,11,normal,32,False
Спорт возбуждение прощение хотеть наткнуться,335,cyrillic,Helvetica,11,normal,44,False
Князь крыса манера передо правильный полюбить,351,cyrillic,Helvetica,11,normal,45,False
Желание роса добиться следовательно рассуждение,368,cyrillic,Helvetica,11,normal,47,False
Нож провал цепочка ночь мучительно легко крутой крыса,394,cyrillic,Helvetica,11,normal,53,False
Оставить счастье находить решение приятель ночь песня,402,cyrillic,Helvetica,11,normal,53,False
Мера бочок юный достоинство уничтожение даль армейский,417,cyrillic,Helvetica,11,normal,54,False
Висеть второй труп низкий райком покидать хлеб домашний мелькнуть,489,cyrillic,Helvetica,11,normal,65,False
Левый решение спасть карандаш космос неожиданно понятный очутиться,512,cyrillic,Helvetica,11,normal,66,False
Академик вскакивать потянуться наслаждение крутой пропаганда коллектив,526,cyrillic,Helvetica,11,normal,70,False
Хлеб налоговый вообще разнообразный чем крутой жестокий эпоха результат каюта,582,cyrillic,Helvetica,11,normal,77,False
Ход заведение легко торопливый премьера видимо серьезный самостоятельно тюрьма,603,cyrillic,Helvetica,11,normal,78,False
Тесно степь ребятишки сбросить потрясти поезд увеличиваться выдержать пространство,624,cyrillic,Helvetica,11,normal,82,False
Стакан доставать самостоятельно инструкция слишком князь спорт призыв сохранять сходить,658,cyrillic,Helvetica,11,normal,87,False
Торопливый,96,cyrillic,Helvetica,11,bold,10,False
Нажать роскошный палата,195,cyrillic,Helvetica,11,bold,23,False
Четыре дурацкий голубчик,201,cyrillic,Helvetica,11,bold,24,False
Мягкий манера угол вариант,210,cyrillic,Helvetica,11,bold,26,False
Развернуться угодный тяжелый,237,cyrillic,Helvetica,11,bold,28,False
Функция изба выбирать коллектив,260,cyrillic,Helvetica,11,bold,31,False
Войти неправда куча руководитель,263,cyrillic,Helvetica,11,bold,32,False
Спорт возбуждение прощение хотеть наткнуться,358,cyrillic,Helvetica,11,bold,44,False
Князь крыса манера передо правильный полюбить,386,cyrillic,Helvetica,11,bold,45,False
Желание роса добиться следовательно рассуждение,398,cyrillic,Helvetica,11,bold,47,False
Оставить счастье находить решение приятель ночь песня,432,cyrillic,Helvetica,11,bold,53,False
Нож провал цепочка ночь мучительно легко крутой крыса,433,cyrillic,Helvetica,11,bold,53,False
Мера бочок юный достоинство уничтожение даль армейский,455,cyrillic,Helvetica,11,bold,54,False
Висеть второй труп низкий райком покидать хлеб домашний мелькнуть,530,cyrillic,Helvetica,11,bold,65,False
Левый решение спасть карандаш космос неожиданно понятный очутиться,554,cyrillic,Helvetica,11,bold,66,False
Академик вскакивать потянуться наслаждение крутой пропаганда коллектив,569,cyrillic,Helvetica,11,bold,70,False
Хлеб налоговый вообще разнообразный чем крутой жестокий эпоха результат каюта,629,cyrillic,Helvetica,11,bold,77,False
Ход заведение легко торопливый премьера видимо серьезный самостоятельно тюрьма,662,cyrillic,Helvetica,11,bold,78,False
Тесно степь ребятишки сбросить потрясти поезд увеличиваться выдержать пространство,667,cyrillic,Helvetica,11,bold,82,False
Стакан доставать самостоятельно инструкция слишком князь спорт призыв сохранять сходить,702,cyrillic,Helvetica,11,bold,87,False
Торопливый,84,cyrillic,Helvetica,11,italic,10,False
Нажать роскошный палата,197,cyrillic,Helvetica,11,italic,23,False
Четыре дурацкий голубчик,193,cyrillic,Helvetica,11,italic,24,False
Мягкий манера угол вариант,205,cyrillic,Helvetica,11,italic,26,False
Развернуться угодный тяжелый,234,cyrillic,Helvetica,11,italic,28,False
Функция изба выбирать коллектив,250,cyrillic,Helvetica,11,italic,31,False
Войти неправда куча руководитель,254,cyrillic,Helvetica,11,italic,32,False
Спорт возбуждение прощение хотеть наткнуться,369,cyrillic,Helvetica,11,italic,44,False
Князь крыса манера передо правильный полюбить,355,cyrillic,Helvetica,11,italic,45,False
Желание роса добиться следовательно рассуждение,379,cyrillic,Helvetica,11,italic,47,False
Нож провал цепочка ночь мучительно легко крутой крыса,412,cyrillic,Helvetica,11,italic,53,False
Оставить счастье находить решение приятель ночь песня,433,cyrillic,Helvetica,11,italic,53,False
Мера бочок юный достоинство уничтожение даль армейский,436,cyrillic,Helvetica,11,italic,54,False
Висеть второй труп низкий райком покидать хлеб домашний мелькнуть,520,cyrillic,Helvetica,11,italic,65,False
Левый решение спасть карандаш космос неожиданно понятный очутиться,539,cyrillic,Helvetica,11,italic,66,False
Академик вскакивать потянуться наслаждение крутой пропаганда коллектив,560,cyrillic,Helvetica,11,italic,70,False
Хлеб налоговый вообще разнообразный чем крутой жестокий эпоха результат каюта,618,cyrillic,Helvetica,11,italic,77,False
Ход заведение легко торопливый премьера видимо серьезный самостоятельно тюрьма,628,cyrillic,Helvetica,11,italic,78,False
Тесно степь ребятишки сбросить потрясти поезд увеличиваться выдержать пространство,677,cyrillic,Helvetica,11,italic,82,False
Стакан доставать самостоятельно инструкция слишком князь спорт призыв сохранять сходить,714,cyrillic,Helvetica,11,italic,87,False
Торопливый,94,cyrillic,Helvetica,11,bold+italic,10,False
Нажать роскошный палата,211,cyrillic,Helvetica,11,bold+italic,23,False
Четыре дурацкий голубчик,207,cyrillic,Helvetica,11,bold+italic,24,False
Мягкий манера угол вариант,219,cyrillic,Helvetica,11,bold+italic,26,False
Развернуться угодный тяжелый,252,cyrillic,Helvetica,11,bold+italic,28,False
Функция изба выбирать коллектив,267,cyrillic,Helvetica,11,bold+italic,31,False
Войти неправда куча руководитель,273,cyrillic,Helvetica,11,bold+italic,32,False
Спорт возбуждение прощение хотеть наткнуться,395,cyrillic,Helvetica,11,bold+italic,44,False
Князь крыса манера передо правильный полюбить,386,cyrillic,Helvetica,11,bold+italic,45,False
Желание роса добиться следовательно рассуждение,404,cyrillic,Helvetica,11,bold+italic,47,False
Нож провал цепочка ночь мучительно легко крутой крыса,441,cyrillic,Helvetica,11,bold+italic,53,False
Оставить счастье находить решение приятель ночь песня,461,cyrillic,Helvetica,11,bold+italic,53,False
Мера бочок юный достоинство уничтожение даль армейский,470,cyrillic,Helvetica,11,bold+italic,54,False
Висеть второй труп низкий райком покидать хлеб домашний мелькнуть,562,cyrillic,Helvetica,11,bold+italic,65,False
Левый решение спасть карандаш космос неожиданно понятный очутиться,578,cyrillic,Helvetica,11,bold+italic,66,False
Академик вскакивать потянуться наслаждение крутой пропаганда коллектив,597,cyrillic,Helvetica,11,bold+italic,70,False
Хлеб налоговый вообще разнообразный чем крутой жестокий эпоха результат каюта,665,cyrillic,Helvetica,11,bold+italic,77,False
Ход заведение легко торопливый премьера видимо серьезный самостоятельно тюрьма,680,cyrillic,Helvetica,11,bold+italic,78,False
Тесно степь ребятишки сбросить потрясти поезд увеличиваться выдержать пространство,727,cyrillic,Helvetica,11,bold+italic,82,False
Стакан доставать самостоятельно инструкция слишком князь спорт призыв сохранять сходить,763,cyrillic,Helvetica,11,bold+italic,87,False
Торопливый,89,cyrillic,Helvetica,12,normal,10,False
Нажать роскошный палата,194,cyrillic,Helvetica,12,normal,23,False
Четыре дурацкий голубчик,192,cyrillic,Helvetica,12,normal,24,False
Мягкий манера угол вариант,207,cyrillic,Helvetica,12,normal,26,False
Развернуться угодный тяжелый,232,cyrillic,Helvetica,12,normal,28,False
Функция изба выбирать коллектив,248,cyrillic,Helvetica,12,normal,31,False
Войти неправда куча руководитель,256,cyrillic,Helvetica,12,normal,32,False
Спорт возбуждение прощение хотеть наткнуться,353,cyrillic,Helvetica,12,normal,44,False
Князь крыса манера передо правильный полюбить,373,cyrillic,Helvetica,12,normal,45,False
Желание роса добиться следовательно рассуждение,389,cyrillic,Helvetica,12,normal,47,False
Нож провал цепочка ночь мучительно легко крутой крыса,418,cyrillic,Helvetica,12,normal,53,False
Оставить счастье находить решение приятель ночь песня,423,cyrillic,Helvetica,12,normal,53,False
Мера бочок юный достоинство уничтожение даль армейский,440,cyrillic,Helvetica,12,normal,54,False
Висеть второй труп низкий райком покидать хлеб домашний мелькнуть,512,cyrillic,Helvetica,12,normal,65,False
Левый решение спасть карандаш космос неожиданно понятный очутиться,540,cyrillic,Helvetica,12,normal,66,False
Академик вскакивать потянуться наслаждение крутой пропаганда коллектив,556,cyrillic,Helvetica,12,normal,70,False
Хлеб налоговый вообще разнообразный чем крутой жестокий эпоха результат каюта,618,cyrillic,Helvetica,12,normal,77,False
Ход заведение легко торопливый премьера видимо серьезный самостоятельно тюрьма,647,cyrillic,Helvetica,12,normal,78,False
Тесно степь ребятишки сбросить потрясти поезд увеличиваться выдержать пространство,658,cyrillic,Helvetica,12,normal,82,False
Стакан доставать самостоятельно инструкция слишком князь спорт призыв сохранять сходить,692,cyrillic,Helvetica,12,normal,87,False
Торопливый,104,cyrillic,Helvetica,12,bold,10,False
Нажать роскошный палата,218,cyrillic,Helvetica,12,bold,23,False
Четыре дурацкий голубчик,218,cyrillic,Helvetica,12,bold,24,False
Мягкий манера угол вариант,229,cyrillic,Helvetica,12,bold,26,False
Развернуться угодный тяжелый,262,cyrillic,Helvetica,12,bold,28,False
Функция изба выбирать коллектив,283,cyrillic,Helvetica,12,bold,31,False
Войти неправда куча руководитель,288,cyrillic,Helvetica,12,bold,32,False
Спорт возбуждение прощение хотеть наткнуться,399,cyrillic,Helvetica,12,bold,44,False
Князь крыса манера передо правильный полюбить,418,cyrillic,Helvetica,12,bold,45,False
Желание роса добиться следовательно рассуждение,431,cyrillic,Helvetica,12,bold,47,False
Нож провал цепочка ночь мучительно легко крутой крыса,470,cyrillic,Helvetica,12,bold,53,False
Оставить счастье находить решение приятель ночь песня,472,cyrillic,Helvetica,12,bold,53,False
Мера бочок юный достоинство уничтожение даль армейский,495,cyrillic,Helvetica,12,bold,54,False
Висеть второй труп низкий райком покидать хлеб домашний мелькнуть,581,cyrillic,Helvetica,12,bold,65,False
Левый решение спасть карандаш космос неожиданно понятный очутиться,607,cyrillic,Helvetica,12,bold,66,False
Академик вскакивать потянуться наслаждение крутой пропаганда коллектив,622,cyrillic,Helvetica,12,bold,70,False
Хлеб налоговый вообще разнообразный чем крутой жестокий эпоха результат каюта,693,cyrillic,Helvetica,12,bold,77,False
Ход заведение легко торопливый премьера видимо серьезный самостоятельно тюрьма,715,cyrillic,Helvetica,12,bold,78,False
Тесно степь ребятишки сбросить потрясти поезд увеличиваться выдержать пространство,738,cyrillic,Helvetica,12,bold,82,False
Стакан доставать самостоятельно инструкция слишком князь спорт призыв сохранять сходить,776,cyrillic,Helvetica,12,bold,87,False
Торопливый,94,cyrillic,Helvetica,12,italic,10,False
Нажать роскошный палата,216,cyrillic,Helvetica,12,italic,23,False
Четыре дурацкий голубчик,211,cyrillic,Helvetica,12,italic,24,False
Мягкий манера угол вариант,226,cyrillic,Helvetica,12,italic,26,False
Развернуться угодный тяжелый,255,cyrillic,Helvetica,12,italic,28,False
Функция изба выбирать коллектив,272,cyrillic,Helvetica,12,italic,31,False
Войти неправда куча руководитель,277,cyrillic,Helvetica,12,italic,32,False
Спорт возбуждение прощение хотеть наткнуться,402,cyrillic,Helvetica,12,italic,44,False
Князь крыса манера передо правильный полюбить,388,cyrillic,Helvetica,12,italic,45,False
Желание роса добиться следовательно рассуждение,413,cyrillic,Helvetica,12,italic,47,False
Нож провал цепочка ночь мучительно легко крутой крыса,448,cyrillic,Helvetica,12,italic,53,False
Оставить счастье находить решение приятель ночь песня,467,cyrillic,Helvetica,12,italic,53,False
Мера бочок юный достоинство уничтожение даль армейский,477,cyrillic,Helvetica,12,italic,54,False
Висеть второй труп низкий райком покидать хлеб домашний мелькнуть,567,cyrillic,Helvetica,12,italic,65,False
Левый решение спасть карандаш космос неожиданно понятный очутиться,588,cyrillic,Helvetica,12,italic,66,False
Академик вскакивать потянуться наслаждение крутой пропаганда коллектив,614,cyrillic,Helvetica,12,italic,70,False
Хлеб налоговый вообще разнообразный чем крутой жестокий эпоха результат каюта,675,cyrillic,Helvetica,12,italic,77,False
Ход заведение легко торопливый премьера видимо серьезный самостоятельно тюрьма,686,cyrillic,Helvetica,12,italic,78,False
Тесно степь ребятишки сбросить потрясти поезд увеличиваться выдержать пространство,732,cyrillic,Helvetica,12,italic,82,False
Стакан доставать самостоятельно инструкция слишком князь спорт призыв сохранять сходить,771,cyrillic,Helvetica,12,italic,87,False
Торопливый,102,cyrillic,Helvetica,12,bold+italic,10,False
Нажать роскошный палата,228,cyrillic,Helvetica,12,bold+italic,23,False
Четыре дурацкий голубчик,225,cyrillic,Helvetica,12,bold+italic,24,False
Мягкий манера угол вариант,238,cyrillic,Helvetica,12,bold+italic,26,False
Развернуться угодный тяжелый,273,cyrillic,Helvetica,12,bold+italic,28,False
Функция изба выбирать коллектив,291,cyrillic,Helvetica,12,bold+italic,31,False
Войти неправда куча руководитель,295,cyrillic,Helvetica,12,bold+italic,32,False
Спорт возбуждение прощение хотеть наткнуться,427,cyrillic,Helvetica,12,bold+italic,44,False
Князь крыса манера передо правильный полюбить,419,cyrillic,Helvetica,12,bold+italic,45,False
Желание роса добиться следовательно рассуждение,437,cyrillic,Helvetica,12,bold+italic,47,False
Нож провал цепочка ночь мучительно легко крутой крыса,480,cyrillic,Helvetica,12,bold+italic,53,False
Оставить счастье находить решение приятель ночь песня,496,cyrillic,Helvetica,12,bold+italic,53,False
Мера бочок юный достоинство уничтожение даль армейский,509,cyrillic,Helvetica,12,bold+italic,54,False
Висеть второй труп низкий райком покидать хлеб домашний мелькнуть,608,cyrillic,Helvetica,12,bold+italic,65,False
Левый решение спасть карандаш космос неожиданно понятный очутиться,626,cyrillic,Helvetica,12,bold+italic,66,False
Академик вскакивать потянуться наслаждение крутой пропаганда коллектив,648,cyrillic,Helvetica,12,bold+italic,70,False
Хлеб налоговый вообще разнообразный чем крутой жестокий эпоха результат каюта,721,cyrillic,Helvetica,12,bold+italic,77,False
Ход заведение легко торопливый премьера видимо серьезный самостоятельно тюрьма,735,cyrillic,Helvetica,12,bold+italic,78,False
Тесно степь ребятишки сбросить потрясти поезд увеличиваться выдержать пространство,774,cyrillic,Helvetica,12,bold+italic,82,False
Стакан доставать самостоятельно инструкция слишком князь спорт призыв сохранять сходить,818,cyrillic,Helvetica,12,bold+italic,87,False
Торопливый,108,cyrillic,Helvetica,14,normal,10,False
Нажать роскошный палата,232,cyrillic,Helvetica,14,normal,23,False
Четыре дурацкий голубчик,234,cyrillic,Helvetica,14,normal,24,False
Мягкий манера угол вариант,246,cyrillic,Helvetica,14,normal,26,False
Развернуться угодный тяжелый,281,cyrillic,Helvetica,14,normal,28,False
Функция изба выбирать коллектив,298,cyrillic,Helvetica,14,normal,31,False
Войти неправда куча руководитель,307,cyrillic,Helvetica,14,normal,32,False
Спорт возбуждение прощение хотеть наткнуться,429,cyrillic,Helvetica,14,normal,44,False
Князь крыса манера передо правильный полюбить,447,cyrillic,Helvetica,14,normal,45,False
Желание роса добиться следовательно рассуждение,475,cyrillic,Helvetica,14,normal,47,False
Нож провал цепочка ночь мучительно легко крутой крыса,506,cyrillic,Helvetica,14,normal,53,False
Оставить счастье находить решение приятель ночь песня,512,cyrillic,Helvetica,14,normal,53,False
Мера бочок юный достоинство уничтожение даль армейский,535,cyrillic,Helvetica,14,normal,54,False
Висеть второй труп низкий райком покидать хлеб домашний мелькнуть,620,cyrillic,Helvetica,14,normal,65,False
Левый решение спасть карандаш космос неожиданно понятный очутиться,652,cyrillic,Helvetica,14,normal,66,False
Академик вскакивать потянуться наслаждение крутой пропаганда коллектив,663,cyrillic,Helvetica,14,normal,70,False
Хлеб налоговый вообще разнообразный чем крутой жестокий эпоха результат каюта,747,cyrillic,Helvetica,14,normal,77,False
Ход заведение легко торопливый премьера видимо серьезный самостоятельно тюрьма,779,cyrillic,Helvetica,14,normal,78,False
Тесно степь ребятишки сбросить потрясти поезд увеличиваться выдержать пространство,794,cyrillic,Helvetica,14,normal,82,False
Стакан доставать самостоятельно инструкция слишком князь спорт призыв сохранять сходить,831,cyrillic,Helvetica,14,normal,87,False
Торопливый,124,cyrillic,Helvetica,14,bold,10,False
Нажать роскошный палата,255,cyrillic,Helvetica,14,bold,23,False
Четыре дурацкий голубчик,262,cyrillic,Helvetica,14,bold,24,False
Мягкий манера угол вариант,275,cyrillic,Helvetica,14,bold,26,False
Развернуться угодный тяжелый,309,cyrillic,Helvetica,14,bold,28,False
Функция изба выбирать коллектив,339,cyrillic,Helvetica,14,bold,31,False
Войти неправда куча руководитель,345,cyrillic,Helvetica,14,bold,32,False
Спорт возбуждение прощение хотеть наткнуться,470,cyrillic,Helvetica,14,bold,44,False
Князь крыса манера передо правильный полюбить,495,cyrillic,Helvetica,14,bold,45,False
Желание роса добиться следовательно рассуждение,516,cyrillic,Helvetica,14,bold,47,False
Нож провал цепочка ночь мучительно легко крутой крыса,560,cyrillic,Helvetica,14,bold,53,False
Оставить счастье находить решение приятель ночь песня,561,cyrillic,Helvetica,14,bold,53,False
Мера бочок юный достоинство уничтожение даль армейский,591,cyrillic,Helvetica,14,bold,54,False
Висеть второй труп низкий райком покидать хлеб домашний мелькнуть,691,cyrillic,Helvetica,14,bold,65,False
Левый решение спасть карандаш космос неожиданно понятный очутиться,716,cyrillic,Helvetica,14,bold,66,False
Академик вскакивать потянуться наслаждение крутой пропаганда коллектив,742,cyrillic,Helvetica,14,bold,70,False
Хлеб налоговый вообще разнообразный чем крутой жестокий эпоха результат каюта,824,cyrillic,Helvetica,14,bold,77,False
Ход заведение легко торопливый премьера видимо серьезный самостоятельно тюрьма,851,cyrillic,Helvetica,14,bold,78,False
Тесно степь ребятишки сбросить потрясти поезд увеличиваться выдержать пространство,877,cyrillic,Helvetica,14,bold,82,False
Стакан доставать самостоятельно инструкция слишком князь спорт призыв сохранять сходить,922,cyrillic,Helvetica,14,bold,87,False
Торопливый,112,cyrillic,Helvetica,14,italic,10,False
Нажать роскошный палата,260,cyrillic,Helvetica,14,italic,23,False
Четыре дурацкий голубчик,255,cyrillic,Helvetica,14,italic,24,False
Мягкий манера угол вариант,270,cyrillic,Helvetica,14,italic,26,False
Развернуться угодный тяжелый,305,cyrillic,Helvetica,14,italic,28,False
Функция изба выбирать коллектив,328,cyrillic,Helvetica,14,italic,31,False
Войти неправда куча руководитель,336,cyrillic,Helvetica,14,italic,32,False
Спорт возбуждение прощение хотеть наткнуться,483,cyrillic,Helvetica,14,italic,44,False
Князь крыса манера передо правильный полюбить,466,cyrillic,Helvetica,14,italic,45,False
Желание роса добиться следовательно рассуждение,501,cyrillic,Helvetica,14,italic,47,False
Нож провал цепочка ночь мучительно легко крутой крыса,540,cyrillic,Helvetica,14,italic,53,False
Оставить счастье находить решение приятель ночь песня,566,cyrillic,Helvetica,14,italic,53,False
Мера бочок юный достоинство уничтожение даль армейский,575,cyrillic,Helvetica,14,italic,54,False
Висеть второй труп низкий райком покидать хлеб домашний мелькнуть,686,cyrillic,Helvetica,14,italic,65,False
Левый решение спасть карандаш космос неожиданно понятный очутиться,707,cyrillic,Helvetica,14,italic,66,False
Академик вскакивать потянуться наслаждение крутой пропаганда коллектив,736,cyrillic,Helvetica,14,italic,70,False
Хлеб налоговый вообще разнообразный чем крутой жестокий эпоха результат каюта,816,cyrillic,Helvetica,14,italic,77,False
Ход заведение легко торопливый премьера видимо серьезный самостоятельно тюрьма,830,cyrillic,Helvetica,14,italic,78,False
Тесно степь ребятишки сбросить потрясти поезд увеличиваться выдержать пространство,888,cyrillic,Helvetica,14,italic,82,False
Стакан доставать самостоятельно инструкция слишком князь спорт призыв сохранять сходить,931,cyrillic,Helvetica,14,italic,87,False
Торопливый,123,cyrillic,Helvetica,14,bold+italic,10,False
Нажать роскошный палата,278,cyrillic,Helvetica,14,bold+italic,23,False
Четыре дурацкий голубчик,274,cyrillic,Helvetica,14,bold+italic,24,False
Мягкий манера угол вариант,291,cyrillic,Helvetica,14,bold+italic,26,False
Развернуться угодный тяжелый,331,cyrillic,Helvetica,14,bold+italic,28,False
Функция изба выбирать коллектив,354,cyrillic,Helvetica,14,bold+italic,31,False
Войти неправда куча руководитель,361,cyrillic,Helvetica,14,bold+italic,32,False
Спорт возбуждение прощение хотеть наткнуться,523,cyrillic,Helvetica,14,bold+italic,44,False
Князь крыса манера передо правильный полюбить,508,cyrillic,Helvetica,14,bold+italic,45,False
Желание роса добиться следовательно рассуждение,537,cyrillic,Helvetica,14,bold+italic,47,False
Нож провал цепочка ночь мучительно легко крутой крыса,584,cyrillic,Helvetica,14,bold+italic,53,False
Оставить счастье находить решение приятель ночь песня,609,cyrillic,Helvetica,14,bold+italic,53,False
Мера бочок юный достоинство уничтожение даль армейский,623,cyrillic,Helvetica,14,bold+italic,54,False
Висеть второй труп низкий райком покидать хлеб домашний мелькнуть,741,cyrillic,Helvetica,14,bold+italic,65,False
Левый решение спасть карандаш космос неожиданно понятный очутиться,766,cyrillic,Helvetica,14,bold+italic,66,False
